time_s,cube_z_m,finger_half_gap_m,finger_z_m,contacts
9.200000000000000400e-01,1.995296776294708252e-02,2.899999999999999800e-02,4.100000000000000172e-02,6.400000000000000000e+01
9.210000000000000409e-01,1.995296776294708252e-02,2.899999999999999800e-02,4.100000000000000172e-02,6.400000000000000000e+01
9.220000000000000417e-01,1.995296776294708252e-02,2.899999999999999800e-02,4.100000000000000172e-02,6.400000000000000000e+01
9.230000000000000426e-01,1.995296776294708252e-02,2.899999999999999800e-02,4.100000000000000172e-02,6.400000000000000000e+01
9.240000000000000435e-01,1.995296776294708252e-02,2.899999999999999800e-02,4.100000000000000172e-02,6.400000000000000000e+01
9.250000000000000444e-01,1.995296776294708252e-02,2.899999999999999800e-02,4.100000000000000172e-02,6.400000000000000000e+01
9.260000000000000453e-01,1.995296776294708252e-02,2.899999999999999800e-02,4.100000000000000172e-02,6.400000000000000000e+01
9.270000000000000462e-01,1.995296776294708252e-02,2.899999999999999800e-02,4.100000000000000172e-02,6.400000000000000000e+01
9.280000000000000471e-01,1.995296776294708252e-02,2.899999999999999800e-02,4.100000000000000172e-02,6.400000000000000000e+01
9.290000000000000480e-01,1.995296776294708252e-02,2.899999999999999800e-02,4.100000000000000172e-02,6.400000000000000000e+01
9.300000000000000488e-01,1.995296776294708252e-02,2.899999999999999800e-02,4.100000000000000172e-02,6.400000000000000000e+01
9.310000000000000497e-01,1.995296776294708252e-02,2.899999999999999800e-02,4.100000000000000172e-02,6.400000000000000000e+01
9.320000000000000506e-01,1.995296776294708252e-02,2.899999999999999800e-02,4.100000000000000172e-02,6.400000000000000000e+01
9.330000000000000515e-01,1.995296776294708252e-02,2.899999999999999800e-02,4.100000000000000172e-02,6.400000000000000000e+01
9.340000000000000524e-01,1.995296776294708252e-02,2.899999999999999800e-02,4.100000000000000172e-02,6.400000000000000000e+01
9.350000000000000533e-01,1.995296776294708252e-02,2.899999999999999800e-02,4.100000000000000172e-02,6.400000000000000000e+01
9.360000000000000542e-01,1.995296776294708252e-02,2.899999999999999800e-02,4.100000000000000172e-02,6.400000000000000000e+01
9.370000000000000551e-01,1.995296776294708252e-02,2.899999999999999800e-02,4.100000000000000172e-02,6.400000000000000000e+01
9.380000000000000560e-01,1.995296776294708252e-02,2.899999999999999800e-02,4.100000000000000172e-02,6.400000000000000000e+01
9.390000000000000568e-01,1.995296776294708252e-02,2.899999999999999800e-02,4.100000000000000172e-02,6.400000000000000000e+01
9.400000000000000577e-01,1.995296776294708252e-02,2.899999999999999800e-02,4.100000000000000172e-02,6.400000000000000000e+01
9.410000000000000586e-01,1.995296776294708252e-02,2.899999999999999800e-02,4.100000000000000172e-02,6.400000000000000000e+01
9.420000000000000595e-01,1.995296776294708252e-02,2.899999999999999800e-02,4.100000000000000172e-02,6.400000000000000000e+01
9.430000000000000604e-01,1.995296776294708252e-02,2.899999999999999800e-02,4.100000000000000172e-02,6.400000000000000000e+01
9.440000000000000613e-01,1.995296776294708252e-02,2.899999999999999800e-02,4.100000000000000172e-02,6.400000000000000000e+01
9.450000000000000622e-01,1.995296776294708252e-02,2.899999999999999800e-02,4.100000000000000172e-02,6.400000000000000000e+01
9.460000000000000631e-01,1.995296776294708252e-02,2.899999999999999800e-02,4.100000000000000172e-02,6.400000000000000000e+01
9.470000000000000639e-01,1.995296776294708252e-02,2.899999999999999800e-02,4.100000000000000172e-02,6.400000000000000000e+01
9.480000000000000648e-01,1.995296776294708252e-02,2.899999999999999800e-02,4.100000000000000172e-02,6.400000000000000000e+01
9.490000000000000657e-01,1.995296776294708252e-02,2.899999999999999800e-02,4.100000000000000172e-02,6.400000000000000000e+01
9.500000000000000666e-01,1.995296776294708252e-02,2.899999999999999800e-02,4.100000000000000172e-02,6.400000000000000000e+01
9.510000000000000675e-01,1.995296776294708252e-02,2.899999999999999800e-02,4.100000000000000172e-02,6.400000000000000000e+01
9.520000000000000684e-01,1.995296776294708252e-02,2.899999999999999800e-02,4.100000000000000172e-02,6.400000000000000000e+01
9.530000000000000693e-01,1.995296776294708252e-02,2.899999999999999800e-02,4.100000000000000172e-02,6.400000000000000000e+01
9.540000000000000702e-01,1.995296776294708252e-02,2.899999999999999800e-02,4.100000000000000172e-02,6.400000000000000000e+01
9.550000000000000711e-01,1.995296776294708252e-02,2.899999999999999800e-02,4.100000000000000172e-02,6.400000000000000000e+01
9.560000000000000719e-01,1.995296776294708252e-02,2.899999999999999800e-02,4.100000000000000172e-02,6.400000000000000000e+01
9.570000000000000728e-01,1.995296776294708252e-02,2.899999999999999800e-02,4.100000000000000172e-02,6.400000000000000000e+01
9.580000000000000737e-01,1.995296776294708252e-02,2.899999999999999800e-02,4.100000000000000172e-02,6.400000000000000000e+01
9.590000000000000746e-01,1.995296776294708252e-02,2.899999999999999800e-02,4.100000000000000172e-02,6.400000000000000000e+01
9.599999999999999645e-01,1.995296776294708252e-02,2.899999999999999800e-02,4.100000000000000172e-02,6.400000000000000000e+01
9.609999999999999654e-01,1.995296776294708252e-02,2.899999999999999800e-02,4.100000000000000172e-02,6.400000000000000000e+01
9.619999999999999662e-01,1.995296776294708252e-02,2.899999999999999800e-02,4.100000000000000172e-02,6.400000000000000000e+01
9.629999999999999671e-01,1.995296776294708252e-02,2.899999999999999800e-02,4.100000000000000172e-02,6.400000000000000000e+01
9.639999999999999680e-01,1.995296776294708252e-02,2.899999999999999800e-02,4.100000000000000172e-02,6.400000000000000000e+01
9.649999999999999689e-01,1.995296776294708252e-02,2.899999999999999800e-02,4.100000000000000172e-02,6.400000000000000000e+01
9.659999999999999698e-01,1.995296776294708252e-02,2.899999999999999800e-02,4.100000000000000172e-02,6.400000000000000000e+01
9.669999999999999707e-01,1.995296776294708252e-02,2.899999999999999800e-02,4.100000000000000172e-02,6.400000000000000000e+01
9.679999999999999716e-01,1.995296776294708252e-02,2.899999999999999800e-02,4.100000000000000172e-02,6.400000000000000000e+01
9.689999999999999725e-01,1.995296776294708252e-02,2.899999999999999800e-02,4.100000000000000172e-02,6.400000000000000000e+01
9.699999999999999734e-01,1.995296776294708252e-02,2.899999999999999800e-02,4.100000000000000172e-02,6.400000000000000000e+01
9.709999999999999742e-01,1.995296776294708252e-02,2.899999999999999800e-02,4.100000000000000172e-02,6.400000000000000000e+01
9.719999999999999751e-01,1.995296776294708252e-02,2.899999999999999800e-02,4.100000000000000172e-02,6.400000000000000000e+01
9.729999999999999760e-01,1.995296776294708252e-02,2.899999999999999800e-02,4.100000000000000172e-02,6.400000000000000000e+01
9.739999999999999769e-01,1.995296776294708252e-02,2.899999999999999800e-02,4.100000000000000172e-02,6.400000000000000000e+01
9.749999999999999778e-01,1.995296776294708252e-02,2.899999999999999800e-02,4.100000000000000172e-02,6.400000000000000000e+01
9.759999999999999787e-01,1.995296776294708252e-02,2.899999999999999800e-02,4.100000000000000172e-02,6.400000000000000000e+01
9.769999999999999796e-01,1.995296776294708252e-02,2.899999999999999800e-02,4.100000000000000172e-02,6.400000000000000000e+01
9.779999999999999805e-01,1.995296776294708252e-02,2.899999999999999800e-02,4.100000000000000172e-02,6.400000000000000000e+01
9.789999999999999813e-01,1.995296776294708252e-02,2.899999999999999800e-02,4.100000000000000172e-02,6.400000000000000000e+01
9.799999999999999822e-01,1.995296776294708252e-02,2.899999999999999800e-02,4.100000000000000172e-02,6.400000000000000000e+01
9.809999999999999831e-01,1.995296776294708252e-02,2.899999999999999800e-02,4.100000000000000172e-02,6.400000000000000000e+01
9.819999999999999840e-01,1.995296776294708252e-02,2.899999999999999800e-02,4.100000000000000172e-02,6.400000000000000000e+01
9.829999999999999849e-01,1.995296776294708252e-02,2.899999999999999800e-02,4.100000000000000172e-02,6.400000000000000000e+01
9.839999999999999858e-01,1.995296776294708252e-02,2.899999999999999800e-02,4.100000000000000172e-02,6.400000000000000000e+01
9.849999999999999867e-01,1.995296776294708252e-02,2.899999999999999800e-02,4.100000000000000172e-02,6.400000000000000000e+01
9.859999999999999876e-01,1.995296776294708252e-02,2.899999999999999800e-02,4.100000000000000172e-02,6.400000000000000000e+01
9.869999999999999885e-01,1.995296776294708252e-02,2.899999999999999800e-02,4.100000000000000172e-02,6.400000000000000000e+01
9.879999999999999893e-01,1.995296776294708252e-02,2.899999999999999800e-02,4.100000000000000172e-02,6.400000000000000000e+01
9.889999999999999902e-01,1.995296776294708252e-02,2.899999999999999800e-02,4.100000000000000172e-02,6.400000000000000000e+01
9.899999999999999911e-01,1.995296776294708252e-02,2.899999999999999800e-02,4.100000000000000172e-02,6.400000000000000000e+01
9.909999999999999920e-01,1.995296776294708252e-02,2.899999999999999800e-02,4.100000000000000172e-02,6.400000000000000000e+01
9.919999999999999929e-01,1.995296776294708252e-02,2.899999999999999800e-02,4.100000000000000172e-02,6.400000000000000000e+01
9.929999999999999938e-01,1.995296776294708252e-02,2.899999999999999800e-02,4.100000000000000172e-02,6.400000000000000000e+01
9.939999999999999947e-01,1.995296776294708252e-02,2.899999999999999800e-02,4.100000000000000172e-02,6.400000000000000000e+01
9.949999999999999956e-01,1.995296776294708252e-02,2.899999999999999800e-02,4.100000000000000172e-02,6.400000000000000000e+01
9.959999999999999964e-01,1.995296776294708252e-02,2.899999999999999800e-02,4.100000000000000172e-02,6.400000000000000000e+01
9.969999999999999973e-01,1.995296776294708252e-02,2.899999999999999800e-02,4.100000000000000172e-02,6.400000000000000000e+01
9.979999999999999982e-01,1.995296776294708252e-02,2.899999999999999800e-02,4.100000000000000172e-02,6.400000000000000000e+01
9.989999999999999991e-01,1.995296776294708252e-02,2.899999999999999800e-02,4.100000000000000172e-02,6.400000000000000000e+01
1.000000000000000000e+00,1.995296776294708252e-02,2.899999999999999800e-02,4.100000000000000172e-02,6.400000000000000000e+01
1.001000000000000112e+00,1.995296776294708252e-02,2.899999999999999800e-02,4.104000000000000703e-02,6.400000000000000000e+01
1.002000000000000002e+00,1.995296776294708252e-02,2.899999999999999800e-02,4.107999999999999846e-02,6.400000000000000000e+01
1.003000000000000114e+00,1.995296776294708252e-02,2.899999999999999800e-02,4.112000000000000377e-02,6.400000000000000000e+01
1.004000000000000004e+00,1.995296776294708252e-02,2.899999999999999800e-02,4.116000000000000214e-02,6.400000000000000000e+01
1.005000000000000115e+00,1.995296776294708252e-02,2.899999999999999800e-02,4.120000000000000745e-02,6.400000000000000000e+01
1.006000000000000005e+00,1.995296776294708252e-02,2.899999999999999800e-02,4.123999999999999888e-02,6.400000000000000000e+01
1.007000000000000117e+00,1.995296776294708252e-02,2.899999999999999800e-02,4.128000000000000419e-02,6.400000000000000000e+01
1.008000000000000007e+00,1.995296776294708252e-02,2.899999999999999800e-02,4.132000000000000256e-02,6.400000000000000000e+01
1.009000000000000119e+00,1.995296776294708252e-02,2.899999999999999800e-02,4.136000000000000787e-02,6.400000000000000000e+01
1.010000000000000009e+00,1.995296776294708252e-02,2.899999999999999800e-02,4.139999999999999930e-02,6.400000000000000000e+01
1.011000000000000121e+00,1.995296776294708252e-02,2.899999999999999800e-02,4.144000000000000461e-02,6.400000000000000000e+01
1.012000000000000011e+00,1.995296776294708252e-02,2.899999999999999800e-02,4.148000000000000298e-02,6.400000000000000000e+01
1.013000000000000123e+00,1.995296776294708252e-02,2.899999999999999800e-02,4.152000000000000829e-02,6.400000000000000000e+01
1.014000000000000012e+00,1.995296776294708252e-02,2.899999999999999800e-02,4.155999999999999972e-02,6.400000000000000000e+01
1.015000000000000124e+00,1.995296776294708252e-02,2.899999999999999800e-02,4.160000000000000503e-02,6.400000000000000000e+01
1.016000000000000014e+00,1.995296776294708252e-02,2.899999999999999800e-02,4.164000000000000340e-02,6.400000000000000000e+01
1.017000000000000126e+00,1.995296776294708252e-02,2.899999999999999800e-02,4.168000000000000871e-02,6.400000000000000000e+01
1.018000000000000016e+00,1.995296776294708252e-02,2.899999999999999800e-02,4.172000000000000014e-02,6.400000000000000000e+01
1.019000000000000128e+00,1.995296776294708252e-02,2.899999999999999800e-02,4.176000000000000545e-02,6.400000000000000000e+01
1.020000000000000018e+00,1.995296776294708252e-02,2.899999999999999800e-02,4.180000000000000382e-02,6.400000000000000000e+01
1.021000000000000130e+00,1.995296776294708252e-02,2.899999999999999800e-02,4.184000000000000913e-02,6.400000000000000000e+01
1.022000000000000020e+00,1.995296776294708252e-02,2.899999999999999800e-02,4.188000000000000056e-02,6.400000000000000000e+01
1.023000000000000131e+00,1.995296776294708252e-02,2.899999999999999800e-02,4.192000000000000587e-02,6.400000000000000000e+01
1.024000000000000021e+00,1.995296776294708252e-02,2.899999999999999800e-02,4.196000000000000424e-02,6.400000000000000000e+01
1.024999999999999911e+00,1.995296776294708252e-02,2.899999999999999800e-02,4.199999999999999567e-02,6.400000000000000000e+01
1.026000000000000023e+00,1.995296776294708252e-02,2.899999999999999800e-02,4.204000000000000098e-02,6.400000000000000000e+01
1.026999999999999913e+00,1.995296776294708252e-02,2.899999999999999800e-02,4.207999999999999935e-02,6.400000000000000000e+01
1.028000000000000025e+00,1.995296776294708252e-02,2.899999999999999800e-02,4.212000000000000466e-02,6.400000000000000000e+01
1.028999999999999915e+00,1.995296776294708252e-02,2.899999999999999800e-02,4.215999999999999609e-02,6.400000000000000000e+01
1.030000000000000027e+00,1.995296776294708252e-02,2.899999999999999800e-02,4.220000000000000140e-02,6.400000000000000000e+01
1.030999999999999917e+00,1.995296776294708252e-02,2.899999999999999800e-02,4.223999999999999977e-02,6.400000000000000000e+01
1.032000000000000028e+00,1.995296776294708252e-02,2.899999999999999800e-02,4.228000000000000508e-02,6.400000000000000000e+01
1.032999999999999918e+00,1.995296776294708252e-02,2.899999999999999800e-02,4.231999999999999651e-02,6.400000000000000000e+01
1.034000000000000030e+00,1.995296776294708252e-02,2.899999999999999800e-02,4.236000000000000182e-02,6.400000000000000000e+01
1.034999999999999920e+00,1.995296776294708252e-02,2.899999999999999800e-02,4.240000000000000019e-02,6.400000000000000000e+01
1.036000000000000032e+00,1.995296776294708252e-02,2.899999999999999800e-02,4.244000000000000550e-02,6.400000000000000000e+01
1.036999999999999922e+00,1.995296776294708252e-02,2.899999999999999800e-02,4.247999999999999693e-02,6.400000000000000000e+01
1.038000000000000034e+00,1.995296776294708252e-02,2.899999999999999800e-02,4.252000000000000224e-02,6.400000000000000000e+01
1.038999999999999924e+00,1.995296776294708252e-02,2.899999999999999800e-02,4.256000000000000061e-02,6.400000000000000000e+01
1.040000000000000036e+00,1.995296776294708252e-02,2.899999999999999800e-02,4.260000000000000592e-02,6.400000000000000000e+01
1.040999999999999925e+00,1.995296776294708252e-02,2.899999999999999800e-02,4.263999999999999735e-02,6.400000000000000000e+01
1.042000000000000037e+00,1.995296776294708252e-02,2.899999999999999800e-02,4.268000000000000266e-02,6.400000000000000000e+01
1.042999999999999927e+00,1.995296776294708252e-02,2.899999999999999800e-02,4.272000000000000103e-02,6.400000000000000000e+01
1.044000000000000039e+00,1.995296776294708252e-02,2.899999999999999800e-02,4.276000000000000634e-02,6.400000000000000000e+01
1.044999999999999929e+00,1.995296776294708252e-02,2.899999999999999800e-02,4.279999999999999777e-02,6.400000000000000000e+01
1.046000000000000041e+00,1.995296776294708252e-02,2.899999999999999800e-02,4.284000000000000308e-02,6.400000000000000000e+01
1.046999999999999931e+00,1.995296776294708252e-02,2.899999999999999800e-02,4.288000000000000145e-02,6.400000000000000000e+01
