x_m,z_m,vx_m_s,vz_m_s,normal_force_N,friction_force_x_N,contact_count,min_contact_dist_m,geometric_penetration_m,phase,time_from_release_s,analytic_vx_m_s,analytic_x_m
0.0,0.019981712634729802,0.0,-0.002912998261230793,9.762202769344078,0.0,4,-1.7559115704890438e-05,1.828736527019828e-05,normal_settle,-0.99325,,
0.0,0.019980981498107182,0.0,-0.0029245464904788503,9.763807083007771,0.0,4,-1.828736527019828e-05,1.901850189281809e-05,normal_settle,-0.993,,
0.0,0.019980247573177977,0.0,-0.0029356997168161155,9.76538709465094,0.0,4,-1.901850189281809e-05,1.9752426822023522e-05,normal_settle,-0.99275,,
0.0,0.01997951095719333,0.0,-0.0029464639385861076,9.766943112920032,0.0,4,-1.9752426822023522e-05,2.0489042806669938e-05,normal_settle,-0.9925,,
0.0,0.01997877174592386,0.0,-0.0029568450778843995,9.768475442806833,0.0,4,-2.0489042806669938e-05,2.1228254076140207e-05,normal_settle,-0.99225,,
0.0,0.019978030033678495,0.0,-0.002966848981461807,9.769984385690371,0.0,4,-2.1228254076140207e-05,2.1969966321505607e-05,normal_settle,-0.992,,
0.0,0.01997728591332309,0.0,-0.0029764814216172377,9.771470239378278,0.0,4,-2.1969966321505607e-05,2.2714086676908773e-05,normal_settle,-0.99175,,
0.0,0.01997653947629882,0.0,-0.0029857480970803085,9.772933298147716,0.0,4,-2.2714086676908773e-05,2.3460523701179098e-05,normal_settle,-0.9915,,
0.0,0.019975790812640348,0.0,-0.002994654633883842,9.774373852785867,0.0,4,-2.3460523701179098e-05,2.420918735965283e-05,normal_settle,-0.99125,,
0.0,0.019975040010993792,0.0,-0.003003206586226365,9.775792190629907,0.0,4,-2.420918735965283e-05,2.4959989006208272e-05,normal_settle,-0.991,,
0.0,0.01997428715863446,0.0,-0.003011409437324718,9.777188595606589,0.0,4,-2.4959989006208272e-05,2.571284136554039e-05,normal_settle,-0.99075,,
0.0,0.0199735323414844,0.0,-0.0030192686002568844,9.778563348271335,0.0,4,-2.571284136554039e-05,2.6467658515601927e-05,normal_settle,-0.9905,,
0.0,0.0199727756441297,0.0,-0.003026789418795153,9.779916725846928,0.0,4,-2.6467658515601927e-05,2.722435587030128e-05,normal_settle,-0.99025,,
0.0,0.01997201714983764,0.0,-0.0030339771682297207,9.78124900226173,0.0,4,-2.722435587030128e-05,2.7982850162359962e-05,normal_settle,-0.99,,
0.0,0.019971256940573594,0.0,-0.0030408370561828464,9.782560448187498,0.0,4,-2.7982850162359962e-05,2.874305942640598e-05,normal_settle,-0.98975,,
0.0,0.019970495097017742,0.0,-0.00304737422341366,9.783851331076747,0.0,4,-2.874305942640598e-05,2.9504902982258052e-05,normal_settle,-0.9895,,
0.0,0.01996973169858159,0.0,-0.0030535937446137308,9.785121915199717,0.0,4,-2.9504902982258052e-05,3.0268301418411026e-05,normal_settle,-0.98925,,
0.0,0.01996896682342429,0.0,-0.003059500629193501,9.78637246168092,0.0,4,-3.0268301418411026e-05,3.103317657571214e-05,normal_settle,-0.989,,
0.0,0.019968200548468776,0.0,-0.0030650998220596885,9.78760322853525,0.0,4,-3.103317657571214e-05,3.1799451531224626e-05,normal_settle,-0.98875,,
0.0,0.01996743294941768,0.0,-0.0030703962043837603,9.788814470703713,0.0,4,-3.1799451531224626e-05,3.256705058232029e-05,normal_settle,-0.9885,,
0.0,0.01996666410076909,0.0,-0.0030753945943615734,9.790006440088748,0.0,4,-3.256705058232029e-05,3.3335899230910876e-05,normal_settle,-0.98825,,
0.0,0.0199658940758321,0.0,-0.0030800997479642884,9.79117938558914,0.0,4,-3.3335899230910876e-05,3.410592416790148e-05,normal_settle,-0.988,,
0.0,0.019965122946742176,0.0,-0.003084516359680652,9.792333553134547,0.0,4,-3.410592416790148e-05,3.4877053257824364e-05,normal_settle,-0.98775,,
0.0,0.019964350784476365,0.0,-0.003088649063250743,9.793469185719637,0.0,4,-3.4877053257824364e-05,3.564921552363584e-05,normal_settle,-0.9875,,
0.0,0.01996357765886827,0.0,-0.0030925024323912855,9.79458652343783,0.0,4,-3.564921552363584e-05,3.6422341131731734e-05,normal_settle,-0.98725,,
0.0,0.01996280363862289,0.0,-0.0030960809815126157,9.79568580351468,0.0,4,-3.6422341131731734e-05,3.719636137711202e-05,normal_settle,-0.987,,
0.0,0.01996202879133128,0.0,-0.003099389166427399,9.796767260340868,0.0,4,-3.719636137711202e-05,3.797120866871895e-05,normal_settle,-0.98675,,
0.0,0.01996125318348502,0.0,-0.003102431385051197,9.797831125504807,0.0,4,-3.797120866871895e-05,3.8746816514979854e-05,normal_settle,-0.9865,,
0.0,0.019960476880490494,0.0,-0.0031052119780949723,9.7988776278249,0.0,4,-3.8746816514979854e-05,3.95231195095061e-05,normal_settle,-0.98625,,
0.0,0.01995969994668306,0.0,-0.003107735229749609,9.799906993381454,0.0,4,-3.95231195095061e-05,4.03000533169412e-05,normal_settle,-0.986,,
0.0,0.019958922445340966,0.0,-0.0031100053683625686,9.800919445548162,0.0,4,-4.03000533169412e-05,4.1077554659034454e-05,normal_settle,-0.98575,,
0.0,0.019958144438699192,0.0,-0.003112026567106739,9.801915205023318,0.0,4,-4.1077554659034454e-05,4.185556130080828e-05,normal_settle,-0.9855,,
0.0,0.019957365987963032,0.0,-0.00311380294464159,9.802894489860597,0.0,4,-4.185556130080828e-05,4.263401203696837e-05,normal_settle,-0.98525,,
0.0,0.01995658715332159,0.0,-0.0031153385657666983,9.803857515499567,0.0,4,-4.263401203696837e-05,4.341284667841103e-05,normal_settle,-0.985,,
0.0,0.019955807993961072,0.0,-0.0031166374420677494,9.804804494795796,0.0,4,-4.341284667841103e-05,4.419200603892823e-05,normal_settle,-0.98475,,
0.0,0.01995502856807793,0.0,-0.0031177035325550915,9.805735638050631,0.0,4,-4.419200603892823e-05,4.4971431922068844e-05,normal_settle,-0.9845,,
0.0,0.01995424893289186,0.0,-0.0031185407442949273,9.806651153040658,0.0,4,-4.4971431922068844e-05,4.5751067108142085e-05,normal_settle,-0.98425,,
0.0,0.019953469144658603,0.0,-0.0031191529330332197,9.807551245046831,0.0,4,-4.5751067108142085e-05,4.653085534139789e-05,normal_settle,-0.984,,
