time_s,force_command_N,x_bottom_m,x_middle_m,x_top_m,x_rel_top_middle_m,v_rel_top_middle_m_s,box_0--ground_Fn_N,box_0--ground_Ft_N,box_0--ground_rho,box_0--box_1_Fn_N,box_0--box_1_Ft_N,box_0--box_1_rho,box_1--box_2_Fn_N,box_1--box_2_Ft_N,box_1--box_2_rho
1.99,0.98,1.7529171145724831e-06,-5.369223072193563e-05,0.001491439063102007,0.001545131322927773,0.0068863620981575524,72.87768510193162,1.3035874935529108,0.03577466797222294,87.65829825511196,4.28496447283823,0.09776517587342838,0.0,0.0,nan
1.995,0.9900000000000002,1.4268889572122134e-06,-5.773289012722671e-05,0.0015222058864310384,0.0015799388056620955,0.006961496546864349,20.707624112152878,2.2041732225626696,0.2128851876608177,104.57196725729986,4.011450555851439,0.07672133672270397,0.0,0.0,nan
2.0,1.0,1.6571178775848239e-06,-6.0549238696694374e-05,0.0015515275299549103,0.0016120767686516047,0.006427592597901958,79.62091289389286,1.2325112175625133,0.030959484707366376,95.5250444404917,4.435024774531793,0.09285574899249875,0.0,0.0,nan
2.005,1.0099999999999998,1.721147100397502e-06,-6.708163709845394e-05,0.0015839756233617663,0.0016510572750121355,0.007796101272106337,18.92365782332473,2.146090638740884,0.22681562505275032,91.19619179868005,4.601278004808066,0.10090943303785331,0.0,0.0,nan
2.0100000000000002,1.0200000000000005,1.7314571323368e-06,-7.356798596447334e-05,0.0016153925098478794,0.00168896047398448,0.007580639794468368,13.549554877780638,1.6480711120580764,0.2432657200806915,15.339845755096118,0.47323333477836643,0.06169988177634075,53.44095320226227,5.008359883405455,0.18743527513253413
2.015,1.0300000000000002,1.1649942734948127e-06,-8.062389679253101e-05,0.001645361538976431,0.001725985435768962,0.007404992356896558,9.451633576431835,0.10077561066061243,0.021324485306307667,15.339845755096118,0.47323333477836643,0.06169988177634075,37.226767252231134,4.786603979869752,0.2571592611003779
2.02,1.04,1.7998174826061586e-06,-9.057750867214054e-05,0.0016737397527322173,0.001764317275956273,0.0076663680374623976,18.777656950958317,2.489654211395245,0.2651719773023317,89.78335864037582,5.933560804717572,0.1321750688450907,0.0,0.0,nan
2.025,1.0499999999999998,1.6084286471595988e-06,-9.956737631000578e-05,0.0017010091105476022,0.0018005764577537775,0.007251836359501039,10.631812098820063,0.3666652524457839,0.06897511901785341,15.339845755096118,0.47323333477836643,0.06169988177634075,35.64569213785461,4.568191682236008,0.25631101029370845
2.0300000000000002,1.0600000000000005,1.5269165487552527e-06,-0.00010842817573575303,0.0017277944134548306,0.0018362225964665413,0.007129227742552276,9.935604758523674,0.23476073879534085,0.047256456854111784,15.339845755096118,0.47323333477836643,0.06169988177634075,54.125229431871624,4.913441826727328,0.18155828172190802
2.035,1.0700000000000003,1.6542797993679415e-06,-0.00011715236178133637,0.0017545621376484632,0.0018717144848778844,0.0070983776822687705,85.00803286372943,0.9180462634242849,0.0215990473487592,101.65771404226247,5.165635466677294,0.10162800758100402,0.0,0.0,nan
